Date,Open,High,Low,Close,Volume,Adj. Close
31/12/2006,12500.48,12560.16,12423.81,12463.15,1.68E+09,12463.15
30/12/2006,12500.48,12560.16,12423.81,12463.15,1.68E+09,12463.15
29/12/2006,12500.48,12560.16,12423.81,12463.15,1.68E+09,12463.15
28/12/2006,12510.57,12566.17,12440.23,12501.52,1.51E+09,12501.52
27/12/2006,12463.46,12518.34,12407.62,12510.57,1.67E+09,12510.57
26/12/2006,12341.94,12439.19,12301.4,12407.63,1.31E+09,12407.63
25/12/2006,12407.87,12417.96,12341.77,12343.21,1.65E+09,12343.21
24/12/2006,12407.87,12417.96,12341.77,12343.21,1.65E+09,12343.21
23/12/2006,12407.87,12417.96,12341.77,12343.21,1.65E+09,12343.21
22/12/2006,12407.87,12417.96,12341.77,12343.21,1.65E+09,12343.21
21/12/2006,12461.62,12526.59,12369.97,12421.25,2.32E+09,12421.25
20/12/2006,12471.32,12549.35,12393.45,12463.87,2.39E+09,12463.87
19/12/2006,12439.51,12517.78,12348.5,12471.32,2.72E+09,12471.32
18/12/2006,12446.24,12545.74,12372.3,12441.27,2.57E+09,12441.27
17/12/2006,12417.96,12536.37,12377.35,12445.52,3.23E+09,12445.52
16/12/2006,12417.96,12536.37,12377.35,12445.52,3.23E+09,12445.52
15/12/2006,12417.96,12536.37,12377.35,12445.52,3.23E+09,12445.52
14/12/2006,12317.5,12472.76,12271.44,12416.76,2.73E+09,12416.76
13/12/2006,12312.71,12411.55,12263.19,12317.5,2.55E+09,12317.5
12/12/2006,12328.24,12396.01,12222.65,12315.58,2.74E+09,12315.58
11/12/2006,12306.21,12399.54,12245.32,12328.48,2.29E+09,12328.48
10/12/2006,12256.21,12332.16,12243.31,12307.48,2.44E+09,12307.48
9/12/2006,12256.21,12332.16,12243.31,12307.48,2.44E+09,12307.48
8/12/2006,12256.21,12332.16,12243.31,12307.48,2.44E+09,12307.48
7/12/2006,12310.13,12396.33,12233.06,12278.41,2.74E+09,12278.41
6/12/2006,12328.72,12390.88,12239.95,12309.25,2.73E+09,12309.25
5/12/2006,12283.69,12398.57,12218.24,12331.6,2.76E+09,12331.6
4/12/2006,12195.57,12349.87,12149.27,12283.85,2.77E+09,12283.85
3/12/2006,12220.97,12289.3,12070.52,12194.13,2.80E+09,12194.13
2/12/2006,12220.97,12289.3,12070.52,12194.13,2.80E+09,12194.13
1/12/2006,12220.97,12289.3,12070.52,12194.13,2.80E+09,12194.13
30/11/2006,12226.73,12317.1,12118.42,12221.93,4.01E+09,12221.93
29/11/2006,12134.4,12283.05,12119.7,12226.73,2.79E+09,12226.73
28/11/2006,12095.27,12148.78,12073.4,12136.44,2.64E+09,12136.44
27/11/2006,12279.13,12303.32,12079.01,12121.71,2.71E+09,12121.71
26/11/2006,12321.71,12340.89,12219.28,12280.17,8.33E+08,12280.17
25/11/2006,12321.71,12340.89,12219.28,12280.17,8.33E+08,12280.17
24/11/2006,12321.71,12340.89,12219.28,12280.17,8.33E+08,12280.17
23/11/2006,12321.91,12403.54,12238.43,12326.95,2.24E+09,12326.95
22/11/2006,12321.91,12403.54,12238.43,12326.95,2.24E+09,12326.95
21/11/2006,12312.13,12409.31,12233.94,12321.59,2.60E+09,12321.59
20/11/2006,12340.71,12400.1,12257.34,12316.54,2.55E+09,12316.54
19/11/2006,12293.49,12342.55,12278.2,12342.55,2.73E+09,12342.55
18/11/2006,12293.49,12342.55,12278.2,12342.55,2.73E+09,12342.55
17/11/2006,12293.49,12342.55,12278.2,12342.55,2.73E+09,12342.55
16/11/2006,12250.05,12375.37,12204,12305.82,2.84E+09,12305.82
15/11/2006,12214.37,12326.07,12156.37,12251.71,2.83E+09,12251.71
14/11/2006,12132.44,12261.15,12051.68,12218.01,3.03E+09,12218.01
13/11/2006,12084.89,12164.22,12084.89,12131.88,2.39E+09,12131.88
12/11/2006,12102.74,12173.08,12074.01,12108.43,2.29E+09,12108.43
11/11/2006,12102.74,12173.08,12074.01,12108.43,2.29E+09,12108.43
10/11/2006,12102.74,12173.08,12074.01,12108.43,2.29E+09,12108.43
9/11/2006,12174.7,12236.1,12039.59,12103.3,3.01E+09,12103.3
8/11/2006,12147.38,12233.54,12051.6,12176.54,2.81E+09,12176.54
7/11/2006,12104.75,12239.94,12065.2,12156.77,2.64E+09,12156.77
6/11/2006,11985.16,12146.45,11973.23,12105.55,2.53E+09,12105.55
5/11/2006,12018.3,12095.3,11928.97,11986.04,2.42E+09,11986.04
4/11/2006,12018.3,12095.3,11928.97,11986.04,2.42E+09,11986.04
3/11/2006,12018.3,12095.3,11928.97,11986.04,2.42E+09,11986.04
2/11/2006,12023.98,12070.25,11938.89,12018.54,2.65E+09,12018.54
1/11/2006,12080.25,12160.7,11972.99,12031.02,2.82E+09,12031.02
31/10/2006,12086.18,12160.46,11986.84,12080.73,2.80E+09,12080.73
30/10/2006,12074.01,12117.07,12050.23,12086.49,2.77E+09,12086.49
29/10/2006,12164.78,12202.72,12024.78,12090.26,2.46E+09,12090.26
28/10/2006,12164.78,12202.72,12024.78,12090.26,2.46E+09,12090.26
27/10/2006,12164.78,12202.72,12024.78,12090.26,2.46E+09,12090.26
26/10/2006,12134.84,12236.1,12037.99,12163.66,2.79E+09,12163.66
25/10/2006,12127.24,12212.16,12017.66,12134.68,2.95E+09,12134.68
24/10/2006,12116.51,12204.8,12028.14,12127.88,2.88E+09,12127.88
23/10/2006,12001.33,12177.35,11940.41,12116.91,2.48E+09,12116.91
22/10/2006,12013.01,12087.38,11881.34,12002.37,2.53E+09,12002.37
21/10/2006,12013.01,12087.38,11881.34,12002.37,2.53E+09,12002.37
20/10/2006,12013.01,12087.38,11881.34,12002.37,2.53E+09,12002.37
19/10/2006,11988.92,12082.33,11911.44,12011.73,2.62E+09,12011.73
18/10/2006,11947.62,12108.91,11900.79,11992.68,2.66E+09,11992.68
17/10/2006,11977.4,12024.54,11849.16,11950.02,2.52E+09,11950.02
16/10/2006,11957.7,11996.92,11945.7,11980.59,3920000,11980.59
15/10/2006,11947.22,12009.97,11862.29,11960.51,2.48E+09,11960.51
14/10/2006,11947.22,12009.97,11862.29,11960.51,2.48E+09,11960.51
13/10/2006,11947.22,12009.97,11862.29,11960.51,2.48E+09,11960.51
12/10/2006,11896.63,11959.14,11852.12,11947.7,2.51E+09,11947.7
11/10/2006,11865.49,11907.6,11762.72,11852.13,2.52E+09,11852.13
10/10/2006,11857.73,11930.33,11778.09,11867.17,2.38E+09,11867.17
9/10/2006,11849.56,11923.53,11759.36,11857.81,1.94E+09,11857.81
8/10/2006,11865.49,11921.04,11743.35,11850.21,2.52E+09,11850.21
7/10/2006,11865.49,11921.04,11743.35,11850.21,2.52E+09,11850.21
6/10/2006,11865.49,11921.04,11743.35,11850.21,2.52E+09,11850.21
5/10/2006,11832.51,11869.33,11821.55,11866.69,2.82E+09,11866.69
4/10/2006,11722.94,11879.18,11654.02,11850.61,3.02E+09,11850.61
3/10/2006,11670.11,11794.41,11608.23,11727.34,2.68E+09,11727.34
2/10/2006,11678.99,11773.6,11608.79,11670.35,2.15E+09,11670.35
1/10/2006,11718.05,11782.49,11642.17,11679.07,2.27E+09,11679.07
30/09/2006,11718.05,11782.49,11642.17,11679.07,2.27E+09,11679.07
29/09/2006,11718.05,11782.49,11642.17,11679.07,2.27E+09,11679.07
28/09/2006,11689.4,11775.36,11625.92,11718.45,2.40E+09,11718.45
27/09/2006,11670.19,11775.6,11595.75,11689.24,2.75E+09,11689.24
26/09/2006,11575.73,11723.74,11517.54,11669.39,2.67E+09,11669.39
25/09/2006,11536.67,11616.23,11486,11575.81,2.71E+09,11575.81
24/09/2006,11532.91,11588.62,11423.57,11508.1,2.16E+09,11508.1
23/09/2006,11532.91,11588.62,11423.57,11508.1,2.16E+09,11508.1
22/09/2006,11532.91,11588.62,11423.57,11508.1,2.16E+09,11508.1
21/09/2006,11611.67,11677.39,11471.76,11533.23,2.63E+09,11533.23
20/09/2006,11542.28,11680.19,11514.5,11613.19,2.54E+09,11613.19
19/09/2006,11554.6,11605.67,11450.3,11540.91,2.39E+09,11540.91
18/09/2006,11538.35,11588.22,11528.43,11555,2.33E+09,11555
17/09/2006,11528.75,11661.38,11504.57,11560.77,3.20E+09,11560.77
16/09/2006,11528.75,11661.38,11504.57,11560.77,3.20E+09,11560.77
15/09/2006,11528.75,11661.38,11504.57,11560.77,3.20E+09,11560.77
14/09/2006,11508.82,11548.84,11495.77,11527.39,2.35E+09,11527.39
13/09/2006,11487.69,11605.59,11423.73,11543.32,2.60E+09,11543.32
12/09/2006,11412.52,11512.74,11396.83,11498.09,2.79E+09,11498.09
11/09/2006,11389.87,11468.88,11295.9,11396.84,2.51E+09,11396.84
10/09/2006,11332.24,11448.3,11295.18,11392.11,2.13E+09,11392.11
9/09/2006,11332.24,11448.3,11295.18,11392.11,2.13E+09,11392.11
8/09/2006,11332.24,11448.3,11295.18,11392.11,2.13E+09,11392.11
7/09/2006,11405.16,11443.66,11273.89,11331.44,2.33E+09,11331.44
6/09/2006,11421.33,11469.27,11395.15,11406.2,2.33E+09,11406.2
5/09/2006,11461.83,11533.87,11385.95,11469.28,2.11E+09,11469.28
4/09/2006,11427.41,11476.4,11381.14,11464.15,1.80E+09,11464.15
3/09/2006,11427.41,11476.4,11381.14,11464.15,1.80E+09,11464.15
2/09/2006,11427.41,11476.4,11381.14,11464.15,1.80E+09,11464.15
1/09/2006,11427.41,11476.4,11381.14,11464.15,1.80E+09,11464.15
31/08/2006,11383.47,11451.03,11326.8,11381.15,1.97E+09,11381.15
30/08/2006,11365.98,11452.95,11309.99,11382.91,2.06E+09,11382.91
29/08/2006,11352.65,11432.38,11255.88,11369.94,2.09E+09,11369.94
28/08/2006,11285.33,11411.24,11240.91,11352.01,1.83E+09,11352.01
27/08/2006,11301.22,11350.09,11218.66,11284.05,1.67E+09,11284.05
26/08/2006,11301.22,11350.09,11218.66,11284.05,1.67E+09,11284.05
25/08/2006,11301.22,11350.09,11218.66,11284.05,1.67E+09,11284.05
24/08/2006,11297.82,11386.59,11232.83,11304.46,1.93E+09,11304.46
23/08/2006,11337.12,11394.75,11238.67,11297.9,1.89E+09,11297.9
22/08/2006,11344.41,11426.13,11279.25,11339.84,1.91E+09,11339.84
21/08/2006,11353.29,11381.46,11322.31,11345.04,1.76E+09,11345.04
20/08/2006,11333.76,11437.66,11273.49,11381.47,2.03E+09,11381.47
19/08/2006,11333.76,11437.66,11273.49,11381.47,2.03E+09,11381.47
18/08/2006,11333.76,11437.66,11273.49,11381.47,2.03E+09,11381.47
17/08/2006,11321.19,11372.34,11298.54,11334.96,2.46E+09,11334.96
16/08/2006,11224.91,11373.78,11207.85,11327.12,2.55E+09,11327.12
15/08/2006,11098.03,11271.25,11098.03,11230.26,2.33E+09,11230.26
14/08/2006,11089.07,11242.83,11049.68,11097.87,2.12E+09,11097.87
13/08/2006,11103.55,11121.4,11042.88,11088.02,2.00E+09,11088.02
12/08/2006,11103.55,11121.4,11042.88,11088.02,2.00E+09,11088.02
11/08/2006,11103.55,11121.4,11042.88,11088.02,2.00E+09,11088.02
10/08/2006,11073.14,11176.47,10998.06,11124.37,2.40E+09,11124.37
9/08/2006,11168.47,11296.22,11044.64,11076.18,2.56E+09,11076.18
8/08/2006,11218.18,11319.51,11117.8,11173.59,2.46E+09,11173.59
7/08/2006,11239.47,11294.14,11143.02,11219.38,2.05E+09,11219.38
6/08/2006,11244.59,11367.94,11165.11,11240.35,2.53E+09,11240.35
5/08/2006,11244.59,11367.94,11165.11,11240.35,2.53E+09,11240.35
4/08/2006,11244.59,11367.94,11165.11,11240.35,2.53E+09,11240.35
3/08/2006,11195.28,11304.78,11101.55,11242.59,2.73E+09,11242.59
2/08/2006,11167.91,11228.98,11124.52,11199.92,2.61E+09,11199.92
1/08/2006,11184.8,11210.65,11035.92,11125.73,2.53E+09,11125.73
31/07/2006,11218.9,11265.8,11115.24,11185.68,2.46E+09,11185.68
30/07/2006,11102.11,11282.05,11102.11,11219.7,2.48E+09,11219.7
29/07/2006,11102.11,11282.05,11102.11,11219.7,2.48E+09,11219.7
28/07/2006,11102.11,11282.05,11102.11,11219.7,2.48E+09,11219.7
27/07/2006,11104.19,11245.47,11040.8,11100.43,2.78E+09,11100.43
26/07/2006,11102.91,11208.09,10987.41,11102.51,2.67E+09,11102.51
25/07/2006,11037.59,11133.73,11000.05,11103.71,2.56E+09,11103.71
24/07/2006,10868.7,11096.35,10868.7,11051.05,2.31E+09,11051.05
23/07/2006,10937.94,10995.73,10778.58,10868.38,2.70E+09,10868.38
22/07/2006,10937.94,10995.73,10778.58,10868.38,2.70E+09,10868.38
21/07/2006,10937.94,10995.73,10778.58,10868.38,2.70E+09,10868.38
20/07/2006,11007.26,11098.75,10884.47,10928.1,2.35E+09,10928.1
19/07/2006,10854.22,11038.16,10796.74,11011.42,2.70E+09,11011.42
18/07/2006,10745.84,10867.02,10658.35,10799.23,2.48E+09,10799.23
17/07/2006,10739.35,10858.22,10668.35,10747.36,2.15E+09,10747.36
16/07/2006,10846.53,10892.64,10664.43,10739.35,2.47E+09,10739.35
15/07/2006,10846.53,10892.64,10664.43,10739.35,2.47E+09,10739.35
14/07/2006,10846.53,10892.64,10664.43,10739.35,2.47E+09,10739.35
13/07/2006,11012.62,11015.19,10790.82,10846.29,2.55E+09,10846.29
12/07/2006,11133.97,11181.12,10973.37,11013.18,2.25E+09,11013.18
11/07/2006,11102.59,11186.32,10987.33,11134.77,2.31E+09,11134.77
10/07/2006,11130.53,11174.47,11090.1,11103.55,1.85E+09,11103.55
9/07/2006,11224.18,11227.62,11040.32,11090.67,1.99E+09,11090.67
8/07/2006,11224.18,11227.62,11040.32,11090.67,1.99E+09,11090.67
7/07/2006,11224.18,11227.62,11040.32,11090.67,1.99E+09,11090.67
6/07/2006,11147.12,11301.58,11117.16,11225.3,2.01E+09,11225.3
5/07/2006,11225.06,11239.47,11083.94,11151.82,2.17E+09,11151.82
4/07/2006,11149.34,11277.09,11146.06,11228.02,1.11E+09,11228.02
3/07/2006,11149.34,11277.09,11146.06,11228.02,1.11E+09,11228.02
2/07/2006,11190.8,11288.86,11100.11,11150.22,3.05E+09,11150.22
1/07/2006,11190.8,11288.86,11100.11,11150.22,3.05E+09,11150.22
30/06/2006,11190.8,11288.86,11100.11,11150.22,3.05E+09,11150.22
29/06/2006,10974.36,11225.06,10974.36,11190.8,2.62E+09,11190.8
28/06/2006,10925.3,11026.07,10869.02,10973.56,2.09E+09,10973.56
27/06/2006,11048.24,11064.09,10920.73,10924.74,2.20E+09,10924.74
26/06/2006,10990.29,11089.07,10937.06,11045.28,1.88E+09,11045.28
25/06/2006,11019.19,11098.67,10932.82,10989.09,2.02E+09,10989.09
24/06/2006,11019.19,11098.67,10932.82,10989.09,2.02E+09,10989.09
23/06/2006,11019.19,11098.67,10932.82,10989.09,2.02E+09,10989.09
22/06/2006,11077.78,11127.73,10954.83,11019.11,2.15E+09,11019.11
21/06/2006,10975.24,11165.91,10952.43,11079.46,2.36E+09,11079.46
20/06/2006,10942.03,11066.73,10895.28,10974.84,2.23E+09,10974.84
19/06/2006,11014.87,11098.99,10886.63,10942.11,2.52E+09,10942.11
18/06/2006,11009.1,11045.04,10984.29,11014.54,2.78E+09,11014.54
17/06/2006,11009.1,11045.04,10984.29,11014.54,2.78E+09,11014.54
16/06/2006,11009.1,11045.04,10984.29,11014.54,2.78E+09,11014.54
15/06/2006,10817.48,11049.85,10788.34,11015.19,2.78E+09,11015.19
14/06/2006,10713.1,10816.99,10699.25,10816.91,2.67E+09,10816.91
13/06/2006,10783.14,10893.04,10653.23,10706.14,3.22E+09,10706.14
12/06/2006,10892,10969.32,10767.61,10792.58,2.25E+09,10792.58
11/06/2006,10939.14,11015.67,10842.89,10891.92,2.21E+09,10891.92
10/06/2006,10939.14,11015.67,10842.89,10891.92,2.21E+09,10891.92
9/06/2006,10939.14,11015.67,10842.89,10891.92,2.21E+09,10891.92
8/06/2006,10929.7,11032.15,10726.15,10938.82,3.54E+09,10938.82
7/06/2006,11002.06,11107.48,10897.76,10930.9,2.64E+09,10930.9
6/06/2006,11048.24,11140.45,10890.24,11002.14,2.70E+09,11002.14
5/06/2006,11247.55,11259.96,11025.75,11048.72,2.31E+09,11048.72
4/06/2006,11260.52,11329.28,11158.06,11247.87,2.30E+09,11247.87
3/06/2006,11260.52,11329.28,11158.06,11247.87,2.30E+09,11247.87
2/06/2006,11260.52,11329.28,11158.06,11247.87,2.30E+09,11247.87
1/06/2006,11169.03,11290.86,11115.4,11260.28,2.36E+09,11260.28
31/05/2006,11091.15,11225.78,11050.4,11168.31,2.69E+09,11168.31
30/05/2006,11277.25,11277.25,11071.7,11094.43,2.18E+09,11094.43
29/05/2006,11211.69,11329.36,11177.43,11278.61,1.81E+09,11278.61
28/05/2006,11211.69,11329.36,11177.43,11278.61,1.81E+09,11278.61
27/05/2006,11211.69,11329.36,11177.43,11278.61,1.81E+09,11278.61
26/05/2006,11211.69,11329.36,11177.43,11278.61,1.81E+09,11278.61
25/05/2006,11114.96,11258.12,11089.55,11211.05,2.37E+09,11211.05
24/05/2006,11100.11,11241.15,10980.29,11117.32,3.00E+09,11117.32
23/05/2006,11126.29,11254.68,11068.49,11098.35,2.61E+09,11098.35
22/05/2006,11092.9,11175.03,11040.16,11125.32,2.77E+09,11125.32
21/05/2006,11124.37,11254.6,11009.98,11144.06,2.98E+09,11144.06
20/05/2006,11124.37,11254.6,11009.98,11144.06,2.98E+09,11144.06
19/05/2006,11124.37,11254.6,11009.98,11144.06,2.98E+09,11144.06
18/05/2006,11206.17,11301.26,11096.35,11128.29,2.54E+09,11128.29
17/05/2006,11410.13,11412.28,11139.17,11205.61,2.83E+09,11205.61
16/05/2006,11428.21,11520.42,11334.64,11419.89,2.39E+09,11419.89
15/05/2006,11380.43,11485.61,11273.65,11428.77,2.51E+09,11428.77
14/05/2006,11500.01,11551.4,11336.96,11380.99,2.57E+09,11380.99
13/05/2006,11500.01,11551.4,11336.96,11380.99,2.57E+09,11380.99
12/05/2006,11500.01,11551.4,11336.96,11380.99,2.57E+09,11380.99
11/05/2006,11639.29,11660.58,11449.74,11500.73,2.53E+09,11500.73
10/05/2006,11630.48,11709.09,11545.64,11642.65,2.27E+09,11642.65
9/05/2006,11584.62,11684.28,11535.71,11639.77,2.16E+09,11639.77
8/05/2006,11576.37,11665.14,11504.09,11584.54,2.15E+09,11584.54
7/05/2006,11440.62,11616.16,11440.62,11577.74,2.29E+09,11577.74
6/05/2006,11440.62,11616.16,11440.62,11577.74,2.29E+09,11577.74
5/05/2006,11440.62,11616.16,11440.62,11577.74,2.29E+09,11577.74
4/05/2006,11401.8,11512.18,11366.82,11438.86,2.43E+09,11438.86
3/05/2006,11414.69,11472.96,11308.55,11400.28,2.40E+09,11400.28
2/05/2006,11372.74,11427.43,11343.28,11416.44,2.40E+09,11416.44
1/05/2006,11367.78,11476.96,11304.3,11343.29,2.44E+09,11343.29
30/04/2006,11358.33,11462.95,11278.13,11367.14,2.42E+09,11367.14
29/04/2006,11358.33,11462.95,11278.13,11367.14,2.42E+09,11367.14
28/04/2006,11358.33,11462.95,11278.13,11367.14,2.42E+09,11367.14
27/04/2006,11349.53,11465.75,11220.74,11382.51,2.77E+09,11382.51
26/04/2006,11283.25,11428.77,11256.12,11354.49,2.50E+09,11354.49
25/04/2006,11336.56,11401.32,11213.05,11283.25,2.37E+09,11283.25
24/04/2006,11346.81,11420.05,11246.35,11336.32,2.12E+09,11336.32
23/04/2006,11343.45,11468.16,11272.61,11347.45,2.39E+09,11347.45
22/04/2006,11343.45,11468.16,11272.61,11347.45,2.39E+09,11347.45
21/04/2006,11343.45,11468.16,11272.61,11347.45,2.39E+09,11347.45
20/04/2006,11278.53,11429.25,11221.3,11342.89,2.51E+09,11342.89
19/04/2006,11265.4,11379.79,11181.84,11278.77,2.45E+09,11278.77
18/04/2006,11074.58,11302.3,11064.01,11268.77,2.60E+09,11268.77
17/04/2006,11137.33,11203.13,11017.43,11073.78,1.79E+09,11073.78
16/04/2006,11130.13,11210.73,11053.29,11137.65,1.89E+09,11137.65
15/04/2006,11130.13,11210.73,11053.29,11137.65,1.89E+09,11137.65
14/04/2006,11130.13,11210.73,11053.29,11137.65,1.89E+09,11137.65
13/04/2006,11130.13,11210.73,11053.29,11137.65,1.89E+09,11137.65
12/04/2006,11089.47,11194,11052.17,11129.97,1.94E+09,11129.97
11/04/2006,11141.33,11220.98,11017.99,11089.63,2.23E+09,11089.63
10/04/2006,11119.88,11211.37,11083.06,11141.33,1.90E+09,11141.33
9/04/2006,11228.1,11268.92,11108.75,11120.04,2.08E+09,11120.04
8/04/2006,11228.1,11268.92,11108.75,11120.04,2.08E+09,11120.04
7/04/2006,11228.1,11268.92,11108.75,11120.04,2.08E+09,11120.04
6/04/2006,11233.01,11294.3,11137.57,11216.5,2.28E+09,11216.5
5/04/2006,11203.21,11290.3,11141.82,11239.55,2.42E+09,11239.55
4/04/2006,11142.54,11269.17,11094.03,11203.85,2.15E+09,11203.85
3/04/2006,11113,11287.02,11101.07,11144.94,2.49E+09,11144.94
2/04/2006,11151.34,11229.47,11069.78,11109.32,2.24E+09,11109.32
1/04/2006,11151.34,11229.47,11069.78,11109.32,2.24E+09,11109.32
31/03/2006,11151.34,11229.47,11069.78,11109.32,2.24E+09,11109.32
30/03/2006,11195.36,11259.08,11118.12,11150.7,2.29E+09,11150.7
29/03/2006,11154.94,11283.97,11117.48,11215.7,2.14E+09,11215.7
28/03/2006,11250.11,11312.31,11132.05,11154.54,2.15E+09,11154.54
27/03/2006,11280.13,11314.96,11194.07,11250.11,2.03E+09,11250.11
26/03/2006,11270.61,11353.21,11197.21,11279.97,2.33E+09,11279.97
25/03/2006,11270.61,11353.21,11197.21,11279.97,2.33E+09,11279.97
24/03/2006,11270.61,11353.21,11197.21,11279.97,2.33E+09,11279.97
23/03/2006,11317.35,11363.46,11207.85,11270.29,1.98E+09,11270.29
22/03/2006,11234.51,11358.01,11200.22,11317.43,2.04E+09,11317.43
21/03/2006,11275.89,11364.34,11188.56,11235.47,2.15E+09,11235.47
20/03/2006,11278.93,11350.73,11208.33,11274.53,1.98E+09,11274.53
19/03/2006,11294.94,11294.94,11253.23,11279.65,2.55E+09,11279.65
18/03/2006,11294.94,11294.94,11253.23,11279.65,2.55E+09,11279.65
17/03/2006,11294.94,11294.94,11253.23,11279.65,2.55E+09,11279.65
16/03/2006,11210.97,11324.8,11176.07,11253.24,2.29E+09,11253.24
15/03/2006,11149.76,11258.28,11097.23,11209.77,2.29E+09,11209.77
14/03/2006,11076.02,11190.96,11030.23,11151.34,2.17E+09,11151.34
13/03/2006,11067.61,11157.82,11019.75,11076.02,2.07E+09,11076.02
12/03/2006,10972.92,11125.41,10948.43,11076.34,2.12E+09,11076.34
11/03/2006,10972.92,11125.41,10948.43,11076.34,2.12E+09,11076.34
10/03/2006,10972.92,11125.41,10948.43,11076.34,2.12E+09,11076.34
9/03/2006,11005.66,11093.39,10923.86,10972.28,2.14E+09,10972.28
8/03/2006,10977.08,11065.61,10885.99,11005.74,2.44E+09,11005.74
7/03/2006,10957.31,11032.31,10885.35,10980.69,2.27E+09,10980.69
6/03/2006,11022.47,11084.66,10899.76,10958.59,2.28E+09,10958.59
5/03/2006,11024.23,11125.01,10942.99,11021.59,2.15E+09,11021.59
4/03/2006,11024.23,11125.01,10942.99,11021.59,2.15E+09,11021.59
3/03/2006,11024.23,11125.01,10942.99,11021.59,2.15E+09,11021.59
2/03/2006,11052.57,11090.91,10951.71,11025.51,2.49E+09,11025.51
1/03/2006,10993.25,11115.8,10960.6,11053.53,2.31E+09,11053.53
28/02/2006,11096.75,11115.24,10947.07,10993.41,2.37E+09,10993.41
27/02/2006,11062.81,11180.48,11038.72,11097.55,1.98E+09,11097.55
26/02/2006,11068.33,11085.38,11010.46,11061.85,1.93E+09,11061.85
25/02/2006,11068.33,11085.38,11010.46,11061.85,1.93E+09,11061.85
24/02/2006,11068.33,11085.38,11010.46,11061.85,1.93E+09,11061.85
23/02/2006,11133.52,11167.83,11017.27,11069.22,2.14E+09,11069.22
22/02/2006,11086.98,11159.02,11064.25,11137.17,2.22E+09,11137.17
21/02/2006,11115.48,11182.68,11011.18,11069.06,2.10E+09,11069.06
20/02/2006,11119.56,11178.8,11035.44,11115.32,2.13E+09,11115.32
19/02/2006,11119.56,11178.8,11035.44,11115.32,2.13E+09,11115.32
18/02/2006,11119.56,11178.8,11035.44,11115.32,2.13E+09,11115.32
17/02/2006,11119.56,11178.8,11035.44,11115.32,2.13E+09,11115.32
16/02/2006,11059.05,11154.14,10997.66,11120.68,2.25E+09,11120.68
15/02/2006,11025.67,11115.56,10940.18,11058.97,2.32E+09,11058.97
14/02/2006,10890.72,11071.54,10873.62,11028.39,2.44E+09,11028.39
13/02/2006,10915.21,10982.93,10824.6,10892.32,1.85E+09,10892.32
12/02/2006,10883.51,10972.76,10787.62,10919.05,2.29E+09,10919.05
11/02/2006,10883.51,10972.76,10787.62,10919.05,2.29E+09,10919.05
10/02/2006,10883.51,10972.76,10787.62,10919.05,2.29E+09,10919.05
9/02/2006,10859.42,11003.5,10800.91,10883.35,2.44E+09,10883.35
8/02/2006,10742.16,10897.44,10712.3,10858.62,2.46E+09,10858.62
7/02/2006,10796.42,10874.79,10691.97,10749.76,2.37E+09,10749.76
6/02/2006,10793.3,10868.62,10725.91,10798.27,2.13E+09,10798.27
5/02/2006,10849.57,10905.28,10725.35,10793.62,2.28E+09,10793.62
4/02/2006,10849.57,10905.28,10725.35,10793.62,2.28E+09,10793.62
3/02/2006,10849.57,10905.28,10725.35,10793.62,2.28E+09,10793.62
2/02/2006,10950.11,10987.73,10800.35,10851.98,2.57E+09,10851.98
1/02/2006,10862.14,11001.82,10815.39,10953.95,2.59E+09,10953.95
31/01/2006,10900.4,10970.28,10807.55,10864.86,2.71E+09,10864.86
30/01/2006,10913.13,10930.34,10887.67,10899.92,2.28E+09,10899.92
29/01/2006,10815.32,10988.29,10766.01,10907.21,2.62E+09,10907.21
28/01/2006,10815.32,10988.29,10766.01,10907.21,2.62E+09,10907.21
27/01/2006,10815.32,10988.29,10766.01,10907.21,2.62E+09,10907.21
26/01/2006,10768.17,10827.96,10709.73,10809.47,2.86E+09,10809.47
25/01/2006,10713.26,10832.93,10615.2,10709.74,2.62E+09,10709.74
24/01/2006,10690.21,10804.75,10624.49,10712.22,2.61E+09,10712.22
23/01/2006,10668.75,10783.7,10607.36,10688.77,2.26E+09,10688.77
22/01/2006,10880.71,10890.08,10637.21,10667.39,2.85E+09,10667.39
21/01/2006,10880.71,10890.08,10637.21,10667.39,2.85E+09,10667.39
20/01/2006,10880.71,10890.08,10637.21,10667.39,2.85E+09,10667.39
19/01/2006,10855.18,10965,10796.66,10880.71,2.44E+09,10880.71
18/01/2006,10890.08,10934.9,10778.33,10854.86,2.23E+09,10854.86
17/01/2006,10957.55,10977.01,10841.17,10896.32,2.18E+09,10896.32
16/01/2006,10961.48,11033.04,10888.88,10959.87,2.21E+09,10959.87
15/01/2006,10961.48,11033.04,10888.88,10959.87,2.21E+09,10959.87
14/01/2006,10961.48,11033.04,10888.88,10959.87,2.21E+09,10959.87
13/01/2006,10961.48,11033.04,10888.88,10959.87,2.21E+09,10959.87
12/01/2006,11043.12,11070.1,10918.09,10962.36,2.32E+09,10962.36
11/01/2006,11011.66,11099.15,10939.86,11043.44,2.41E+09,11043.44
10/01/2006,11010.46,11054.49,10902.96,11011.58,2.37E+09,11011.58
9/01/2006,10959.47,11053.93,10906.33,11011.9,2.30E+09,11011.9
8/01/2006,10875.45,11005.98,10846.21,10959.31,2.45E+09,10959.31
