Date,Adj. Close,PredictPrice,ABS_ERROR,LMS_ERROR*
27-Sep-06,11689.24,11643.860477641401,45.37952235859848,1029.6505247472696
26-Sep-06,11669.39,11564.742642947791,104.64735705220846,5475.534669006202
25-Sep-06,11575.81,11529.390227419377,46.41977258062252,1077.3976432183572
22-Sep-06,11508.10,11547.52959710553,39.429597105528956,777.3465639521687
21-Sep-06,11533.23,11594.45906740947,61.2290674094711,1874.4993479167779
20-Sep-06,11613.19,11542.897664938428,70.29233506157289,2470.506184204214
19-Sep-06,11540.91,11542.616228424937,1.7062284249368531,1.4556077190312473
18-Sep-06,11555.00,11537.33824436206,17.661755637940587,155.96880610716306
15-Sep-06,11560.77,11513.653578407813,47.11642159218718,1109.9785918263613
14-Sep-06,11527.39,11513.654314681646,13.735685318353717,94.33452558241892
13-Sep-06,11543.32,11469.023357214195,74.29664278580458,2759.9955646207236
12-Sep-06,11498.09,11388.961189390151,109.1288106098491,5954.548652560156
11-Sep-06,11396.84,11392.330348591204,4.509651408796344,10.168477914429426
8-Sep-06,11392.11,11360.93388314561,31.176116854390784,485.97513105931455
7-Sep-06,11331.44,11426.734725949798,95.2947259497978,4540.542396923533
6-Sep-06,11406.20,11458.304495111637,52.104495111636425,1357.439205419272
5-Sep-06,11469.28,11447.034658853741,22.245341146259307,247.42760135672867
1-Sep-06,11464.15,11375.712728335255,88.43727166474491,3910.575509751947
31-Aug-06,11381.15,11371.051995973574,10.09800402642577,50.98484265885553
30-Aug-06,11382.91,11353.475222253695,29.434777746304462,433.2030704871702
29-Aug-06,11369.94,11337.950425442872,31.989574557128435,511.66644017303946
28-Aug-06,11352.01,11298.569423300925,53.44057669907488,1427.9476189648526
25-Aug-06,11284.05,11299.876913589142,15.82691358914235,125.24559687908939
24-Aug-06,11304.46,11304.045800597127,0.4141994028723275,0.08578057266989632
23-Aug-06,11297.90,11333.993899412511,36.093899412511746,651.3847874002579
22-Aug-06,11339.84,11336.358060193073,3.4819398069266754,6.061952409530287
21-Aug-06,11345.04,11341.940213263606,3.09978673639489,4.804338905564841
18-Aug-06,11381.47,11306.738130452444,74.7318695475551,2792.426163036397
17-Aug-06,11334.96,11298.08210943104,36.87789056895963,679.9894064080808
16-Aug-06,11327.12,11208.746689693848,118.37331030615314,7006.120296418411
15-Aug-06,11230.26,11112.951305722085,117.30869427791549,6880.664876594721
14-Aug-06,11097.87,11126.79608492422,28.92608492422005,418.3591945215952
11-Aug-06,11088.02,11142.292322418984,54.272322418983094,1472.7424903750275
10-Aug-06,11124.37,11127.797928282158,3.427928282157154,5.875346153806449
9-Aug-06,11076.18,11211.517704356716,135.33770435671613,9158.14711027295
8-Aug-06,11173.59,11226.254208551996,52.664208551996126,1386.759431204071
7-Aug-06,11219.38,11219.161599682906,0.21840031709325558,0.023849349253217293
4-Aug-06,11240.35,11216.973019807689,23.37698019231175,273.2416014558679
3-Aug-06,11242.59,11174.156072932648,68.43392706735176,2341.60118692981
2-Aug-06,11199.92,11118.746223684057,81.17377631594354,3294.5909806954182
1-Aug-06,11125.73,11154.1361003579,28.40610035790087,403.45326877156793
31-Jul-06,11185.68,11162.477403977271,23.202596022729267,269.180231096986
28-Jul-06,11219.70,11052.771087941319,166.92891205868182,13932.630840547565
27-Jul-06,11100.43,11051.87935219199,48.55064780800967,1178.582701288697
26-Jul-06,11102.51,11055.279451908908,47.230548091092714,1115.3623364925108
25-Jul-06,11103.71,11009.18997194097,94.52002805902885,4467.0178521398
24-Jul-06,11051.05,10882.205273206906,168.8447267930933,14254.270882917157
21-Jul-06,10868.38,10941.325974494854,72.94597449485445,2660.5575975019783
20-Jul-06,10928.10,10982.760880114776,54.660880114775864,1493.9059074609497
19-Jul-06,11011.42,10815.1724470099,196.2475529901003,19256.551027301113
18-Jul-06,10799.23,10807.72410475103,8.494104751031045,36.07490776074409
17-Jul-06,10747.36,10814.74699864676,67.38699864675982,2270.503793309205
14-Jul-06,10739.35,10902.747077508255,163.39707750825437,13349.302469119242
13-Jul-06,10846.29,11042.707179406247,196.41717940624585,19289.854182952684
12-Jul-06,11013.18,11139.22661279296,126.04661279295942,7943.874298289121
11-Jul-06,11134.77,11114.318257528243,20.451742471757825,209.13688506555144
10-Jul-06,11103.55,11117.924107263028,14.374107263029146,103.30747980453361
7-Jul-06,11090.67,11211.240943881672,120.57094388167206,7268.6762542586575
6-Jul-06,11225.30,11161.673409251933,63.62659074806652,2024.171525110972
5-Jul-06,11151.82,11193.472147535274,41.65214753527471,867.4506971501454
3-Jul-06,11228.02,11143.257274251942,84.76272574805807,3592.3598381202537
30-Jun-06,11150.22,11149.286620103445,0.9333798965544702,0.4355990156460167
29-Jun-06,11190.80,10956.953129823209,233.84687017679062,27342.179345740384
28-Jun-06,10973.56,10927.554317888324,46.005682111675924,1058.261393280289
27-Jun-06,10924.74,11018.961451658317,94.22145165831716,4438.840976300299
26-Jun-06,11045.28,10979.223342052017,66.0566579479837,2181.741029628459
23-Jun-06,10989.09,10994.627581967003,5.537581967002552,15.332407020635927
22-Jun-06,11019.11,11027.122325564418,8.012325564417552,32.09868047510952
21-Jun-06,11079.46,10946.358786711968,133.10121328803143,8857.966489373017
20-Jun-06,10974.84,10934.61073001812,40.22926998188086,809.1970816375302
19-Jun-06,10942.11,10987.326438811571,45.2164388115707,1022.2631694002584
16-Jun-06,11014.54,10981.337601496847,33.202398503153745,551.199633181113
15-Jun-06,11015.19,10827.35538329642,187.83461670357974,17640.92161609036
14-Jun-06,10816.91,10757.967112365328,58.94288763467193,1737.1320013567808
13-Jun-06,10706.14,10838.486731174406,132.34673117440616,8757.828626275266
12-Jun-06,10792.58,10926.568824011585,133.98882401158517,8976.50248000377
9-Jun-06,10891.92,10962.787101487576,70.86710148757629,2511.073036625219
8-Jun-06,10938.82,10959.49890398996,20.678903989959508,213.80853511298164
7-Jun-06,10930.90,11025.477909930441,94.57790993044182,4472.490523405383
6-Jun-06,11002.14,11064.14504374054,62.005043740540714,1922.3127246331835
5-Jun-06,11048.72,11207.158084632483,158.43808463248388,12551.313331005062
2-Jun-06,11247.87,11209.954198607276,37.91580139272446,718.8039976262631
1-Jun-06,11260.28,11149.18916159427,111.09083840573112,6170.5871888441325
31-May-06,11168.31,11107.01509086053,61.29490913946938,1878.5329432079036
30-May-06,11094.43,11242.00023334543,147.5702333454301,10888.486884812344
26-May-06,11278.61,11198.34456622442,80.26543377558119,3221.2699295911048
25-May-06,11211.05,11137.062993782649,73.98700621735043,2737.038544503125
24-May-06,11117.32,11136.916797885038,19.59679788503854,192.0172436735255
23-May-06,11098.35,11170.579505540452,72.22950554045201,2608.550735309094
22-May-06,11125.32,11195.939902779928,70.61990277992845,2493.585334323273
19-May-06,11144.06,11201.27465838423,57.21465838423137,1636.7585670121484
18-May-06,11128.29,11269.897604817423,141.60760481742182,10026.356871063554
17-May-06,11205.61,11433.769424862741,228.1594248627407,26028.36157684831
16-May-06,11419.89,11437.251443265177,17.361443265177513,150.70985612498882
15-May-06,11428.77,11425.587599537383,3.1824004626178066,5.063836352235015
12-May-06,11380.99,11526.71187244399,145.72187244398992,10617.432054291236
11-May-06,11500.73,11620.47670854853,119.74670854852957,7169.637104103243
10-May-06,11642.65,11611.90274656913,30.747253430869023,472.69679677104347
9-May-06,11639.77,11561.326598774103,78.4434012258971,3076.6835979435377
8-May-06,11584.54,11550.117768316104,34.422231683896825,592.4450170499352
5-May-06,11577.74,11429.99782027283,147.74217972716906,10913.875835267561
4-May-06,11438.86,11398.293630235794,40.566369764206684,822.8151779231711
3-May-06,11400.28,11400.324234970825,0.04423497082461836,9.783663219274186E-4
2-May-06,11416.44,11350.388992304286,66.05100769571436,2181.367808809659
1-May-06,11343.29,11362.031784560868,18.741784560867018,175.62724426297666
28-Apr-06,11367.14,11364.932150846947,2.2078491530519386,2.4372989413160813
27-Apr-06,11382.51,11331.747101058756,50.7628989412442,1288.4359544594859
26-Apr-06,11354.49,11291.292097541818,63.19790245818149,1996.987437556911
25-Apr-06,11283.25,11320.319592416834,37.069592416833984,687.0773409750979
24-Apr-06,11336.32,11313.415714756098,22.90428524390154,262.3031412670029
21-Apr-06,11347.45,11303.333049558241,44.1169504417594,973.1526581403275
20-Apr-06,11342.89,11241.085390171871,101.80460982812838,5182.0892911287265
19-Apr-06,11278.77,11229.521316038536,49.24868396146485,1212.7164359681226
18-Apr-06,11268.77,11088.927612045321,179.842387954679,16171.642252620635
17-Apr-06,11073.78,11125.725591083894,51.945591083893305,1349.1722165275278
13-Apr-06,11137.65,11120.945752760465,16.704247239535107,139.51593791975813
12-Apr-06,11129.97,11104.336191645865,25.63380835413409,328.5460653682373
11-Apr-06,11089.63,11135.014064345298,45.38406434529861,1029.8566482491024
10-Apr-06,11141.33,11142.766924944453,1.4369249444534944,1.032376647996339
7-Apr-06,11120.04,11218.439324372042,98.39932437204152,4841.213518437122
6-Apr-06,11216.50,11227.69116444728,11.191164447280244,62.62108084303466
5-Apr-06,11239.55,11200.784255548526,38.76574445147344,751.3914714384719
4-Apr-06,11203.85,11157.962906140172,45.88709385982838,1052.8126914503498
3-Apr-06,11144.94,11153.073658328867,8.133658328866659,33.07819890537098
31-Mar-06,11109.32,11188.896812062234,79.57681206223424,3166.2345089940745
30-Mar-06,11150.70,11226.182779175422,75.48277917542146,2848.8249760227195
29-Mar-06,11215.70,11191.818144168752,23.881855831248686,285.1715189722734
28-Mar-06,11154.54,11271.951766766102,117.41176676610121,6892.761487568674
27-Mar-06,11250.11,11272.949675266897,22.839675266895938,260.82538314862904
24-Mar-06,11279.97,11273.882158037912,6.087841962087623,18.530909877677438
23-Mar-06,11270.29,11293.93024779049,23.640247790488502,279.43065779784826
22-Mar-06,11317.43,11233.70587911289,83.72412088711098,3504.864209159787
21-Mar-06,11235.47,11244.370756332362,8.900756332363017,39.61173164405017
20-Mar-06,11274.53,11241.708708801209,32.821291198792096,538.6185779779538
17-Mar-06,11279.65,11208.892003393024,70.75799660697521,2503.3470419163577
16-Mar-06,11253.24,11167.33614056707,85.9038594329304,3689.7365327363327
15-Mar-06,11209.77,11112.026777257863,97.74322274213773,4776.868796009576
14-Mar-06,11151.34,11055.424595699013,95.91540430098757,4599.882391110953
13-Mar-06,11076.02,11056.370486031898,19.649513968102838,193.05169959133426
10-Mar-06,11076.34,10988.544873553092,87.7951264469084,3853.992113914317
9-Mar-06,10972.28,11005.319325942253,33.03932594225262,545.7985293592034
8-Mar-06,11005.74,10993.271955883476,12.468044116523743,77.72606204579115
7-Mar-06,10980.69,10993.840843840302,13.150843840301604,86.47234685599932
6-Mar-06,10958.59,11051.07991630274,92.48991630274031,4277.192308843954
3-Mar-06,11021.59,11058.052294407817,36.462294407816444,664.7494567411411
2-Mar-06,11025.51,11059.081755676547,33.57175567654667,563.5313896028719
1-Mar-06,11053.53,11025.180724687676,28.349275312324608,401.84070536698874
28-Feb-06,10993.41,11092.838127704154,99.42812770415367,4942.976289376745
27-Feb-06,11097.55,11066.096612393907,31.453387606092292,494.6577959495401
24-Feb-06,11061.85,11072.414014110533,10.564014110532298,55.799197063762755
23-Feb-06,11069.22,11110.715515619404,41.495515619404614,860.9389082601261
22-Feb-06,11137.17,11068.539906621736,68.63009337826406,2355.0448585546224
21-Feb-06,11069.06,11087.884471592135,18.824471592135524,177.18036536155867
17-Feb-06,11115.32,11091.207275331337,24.11272466866285,290.71174547337097
16-Feb-06,11120.68,11030.635082306522,90.04491769347806,4054.043601212619
15-Feb-06,11058.97,10995.807215718609,63.162784281390486,1994.7686590887345
14-Feb-06,11028.39,10899.121062708786,129.26893729121366,8355.229074199864
13-Feb-06,10892.32,10899.367510210552,7.047510210551991,24.833700083917282
10-Feb-06,10919.05,10864.023061392436,55.02693860756335,1513.981986260273
9-Feb-06,10883.35,10837.165636636479,46.1843633635217,1066.4977096469026
8-Feb-06,10858.62,10765.220398567133,93.39960143286771,4361.742773909272
7-Feb-06,10749.76,10798.701793888918,48.941793888918255,1197.649594532678
6-Feb-06,10798.27,10796.192922329128,2.0770776708723133,2.157125825418177
3-Feb-06,10793.62,10848.95150718539,55.331507185388546,1530.787843703352
2-Feb-06,10851.98,10914.796694346927,62.81669434692776,1972.9685443376732
1-Feb-06,10953.95,10851.769664117104,102.18033588289654,5220.410520570777
31-Jan-06,10864.86,10880.18928430602,15.329284306018963,117.49347866737963
30-Jan-06,10899.92,10879.380594953602,20.539405046398315,210.9335798300063
27-Jan-06,10907.21,10799.970092693944,107.2399073060551,5750.1988595056455
26-Jan-06,10809.47,10735.638421431853,73.83157856814614,2725.5509969321683
25-Jan-06,10709.74,10735.92893383855,26.18893383854993,342.93012779997275
24-Jan-06,10712.22,10720.119762430943,7.899762430943156,31.20312323267046
23-Jan-06,10688.77,10726.08376813418,37.313768134179554,696.1586461856567
20-Jan-06,10667.39,10888.743524501293,221.35352450129358,24498.69140457239
19-Jan-06,10880.71,10885.575199464138,4.865199464138641,11.83508291292746
18-Jan-06,10854.86,10917.581001706658,62.72100170665726,1966.9620275432517
17-Jan-06,10896.32,10968.913450932598,72.59345093259799,2634.904559151756
13-Jan-06,10959.87,10967.35812502747,7.4881250274684135,28.036008213499414
12-Jan-06,10962.36,11007.318901281547,44.95890128154679,1010.6514022219346
11-Jan-06,11043.44,10979.161032002146,64.27896799785412,2065.8928634345775
10-Jan-06,11011.58,10976.668677915828,34.91132208417184,609.4002048323923
9-Jan-06,11011.90,10931.409289625799,80.49071037420072,3239.3772282717314
6-Jan-06,10959.31,10866.751046617506,92.5589533824932,4283.579925631275
5-Jan-06,10882.15,10861.579113548723,20.570886451276237,211.58068469565015
4-Jan-06,10880.15,10834.691645312827,45.45835468717269,1033.2310054323975
3-Jan-06,10847.41,10745.277329027856,102.13267097214339,5215.54123995205
30-Dec-05,10717.50,10797.304227560955,79.80422756095504,3184.3573683003483
29-Dec-05,10784.82,10801.768687231297,16.9486872312973,143.62899943217005
28-Dec-05,10796.26,10799.220813299195,2.960813299194342,4.383207696343042
27-Dec-05,10777.77,10872.587702811548,94.81770281154786,4495.198383229505
23-Dec-05,10883.27,10868.859924849039,14.410075150961347,103.82513292817686
22-Dec-05,10889.44,10821.222303624801,68.21769637519901,2326.8270493694204
21-Dec-05,10833.73,10813.213976327233,20.516023672766096,210.45361367074943
20-Dec-05,10805.55,10838.920242899389,33.37024289938927,556.78655558212
19-Dec-05,10836.53,10858.387716205709,21.85771620570813,238.8798788646379
16-Dec-05,10875.59,10863.16371982559,12.42628017440984,77.20621948646551
15-Dec-05,10881.67,10864.402076195815,17.267923804185557,149.0905962535791
14-Dec-05,10883.51,10818.728473319372,64.7815266806283,2098.3230995364784
13-Dec-05,10823.72,10785.129460395088,38.5905396049111,744.6148734991061
12-Dec-05,10767.77,10789.682373965192,21.912373965191364,240.07606639519815
9-Dec-05,10778.58,10787.884858541429,9.304858541428985,43.29019623800197
8-Dec-05,10755.12,10838.23091367782,83.11091367781955,3453.7119861809865
7-Dec-05,10810.91,10865.664940873396,54.75494087339575,1499.0517750245324
6-Dec-05,10856.86,10861.780178430981,4.920178430980741,12.104077896344052
5-Dec-05,10835.01,10895.771644250644,60.76164425064417,1845.9887060209196
2-Dec-05,10877.51,10905.544857288553,28.034857288552303,392.97661159474706
1-Dec-05,10912.57,10832.465191444498,80.10480855550122,3208.3901768567507
30-Nov-05,10805.87,10891.312816763399,85.44281676339779,3650.237468231785
29-Nov-05,10888.16,10898.174465587626,10.014465587626546,50.14476050287815
28-Nov-05,10890.72,10904.898839920193,14.17883992019415,100.51975074124563
25-Nov-05,10931.62,10893.559551626271,38.06044837372974,724.2988652046735
23-Nov-05,10916.09,10851.318320351482,64.77167964851833,2097.6852422451416
22-Nov-05,10871.43,10802.916659463113,68.51334053688697,2347.0389157617196
21-Nov-05,10820.28,10747.573848045893,72.70615195410755,2643.092265986889
18-Nov-05,10766.33,10710.85417866044,55.47582133955984,1538.7833766493816
17-Nov-05,10720.22,10673.955842641539,46.26415735846058,1070.186128044201
16-Nov-05,10674.76,10671.812925453421,2.947074546578733,4.342624191546123
15-Nov-05,10686.44,10678.016197905852,8.423802094148414,35.4802208606896
14-Nov-05,10697.17,10660.408929592906,36.76107040709394,675.6881487376588
11-Nov-05,10686.04,10606.986381270563,79.05361872943831,3124.7373171097
10-Nov-05,10640.10,10540.714955478183,99.38504452181769,4938.693537301842
9-Nov-05,10546.21,10546.750267648447,0.5402676484482072,0.1459445659798778
8-Nov-05,10539.72,10557.882073405595,18.162073405595947,164.9304551951278
7-Nov-05,10586.23,10505.826268655983,80.4037313440167,3232.380007020407
4-Nov-05,10530.76,10495.768165885898,34.99183411410195,612.2142273344144
3-Nov-05,10522.59,10455.297171297188,67.29282870281168,2264.1623974129775
2-Nov-05,10472.73,10408.496147526937,64.23385247306214,2062.9939017655556
1-Nov-05,10406.77,10413.592211152354,6.822211152353702,23.271282503649616
31-Oct-05,10440.07,10379.914678488189,60.15532151181105,1809.331353094679
28-Oct-05,10402.77,10250.573840241814,152.1961597581867,11581.835522569743
27-Oct-05,10229.95,10334.61321419004,104.66321419003907,5477.194202294998
26-Oct-05,10344.98,10348.10394813498,3.12394813498031,4.879525975023479
25-Oct-05,10377.87,10345.833404789586,32.036595210414816,513.1717163379868
24-Oct-05,10385.00,10226.230395328574,158.76960467142635,12603.893683760503
21-Oct-05,10215.22,10284.100893798868,68.88089379886878,2372.28876526552
20-Oct-05,10281.10,10373.793483845884,92.69348384588375,4296.040973743556
19-Oct-05,10414.13,10289.895632076197,124.23436792380198,7717.089086713299
18-Oct-05,10285.26,10327.37216483897,42.112164838968965,886.717213712247
17-Oct-05,10348.10,10278.533095271758,69.56690472824266,2419.7771167341957
14-Oct-05,10287.34,10235.57381621248,51.766183787520276,1339.8688919616636
13-Oct-05,10216.59,10240.953705389966,24.363705389965617,296.7950701645198
12-Oct-05,10216.90,10273.839980628836,56.939980628836565,1621.0806970061417
11-Oct-05,10253.17,10271.432949473028,18.26294947302813,166.76766172718922
10-Oct-05,10238.76,10316.803197525212,78.04319752521224,3045.370339979647
7-Oct-05,10292.31,10316.889403539417,24.5794035394174,302.07353917676227
6-Oct-05,10287.10,10348.332156215942,61.23215621594136,1874.688477426723
5-Oct-05,10317.36,10449.806466576363,132.44646657636258,8771.033254281765
4-Oct-05,10441.11,10522.691301741852,81.58130174185135,3327.754396947499
3-Oct-05,10535.48,10538.683148514177,3.203148514177883,5.13008020193999
30-Sep-05,10568.70,10525.789869101303,42.91013089869739,920.6396668716721
29-Sep-05,10552.78,10460.710085362152,92.06991463784834,4238.43459071034
28-Sep-05,10473.08,10457.796594748035,15.283405251964723,116.79123804789144
27-Sep-05,10456.21,10449.478432392063,6.7315676079360856,22.657001230107177
26-Sep-05,10443.63,10434.977115808673,8.652884191325938,37.43620241424917
23-Sep-05,10419.59,10441.056603013589,21.46660301358861,230.4075224715058
22-Sep-05,10422.05,10434.740606068977,12.690606068978013,80.52574119899079
21-Sep-05,10378.03,10523.137285239642,145.107285239641,10528.062114809265
20-Sep-05,10481.52,10577.83403392944,96.31403392943866,4638.196565880531
19-Sep-05,10557.63,10626.248873913199,68.61887391319942,2354.27492855778
16-Sep-05,10641.94,10572.461835800696,69.47816419930496,2413.6076502527903
15-Sep-05,10558.75,10570.265605636545,11.515605636544933,66.30458658821271
14-Sep-05,10558.75,10603.62344725242,44.87344725241928,1006.8131341578278
13-Sep-05,10597.44,10650.006443001881,52.56644300188054,1381.615464934978
12-Sep-05,10682.94,10642.039987422802,40.90001257719814,836.405514407483
9-Sep-05,10678.56,10579.462396869145,99.09760313085462,4910.167473140184
8-Sep-05,10595.93,10589.221979988944,6.708020011055851,22.49876623436287
7-Sep-05,10633.50,10547.517064392467,85.98293560753336,3696.532607844614
6-Sep-05,10589.24,10450.198845963669,139.04115403633114,9666.221257877382
2-Sep-05,10447.37,10464.629993936847,17.259993936846513,148.9536953499892
1-Sep-05,10459.63,10471.731537658568,12.101537658569214,73.22360685088442
31-Aug-05,10481.60,10429.29877117582,52.301228824180725,1367.7092682596565
30-Aug-05,10412.82,10455.474759743125,42.654759743125396,909.7142643718754
29-Aug-05,10463.05,10422.117632555372,40.932367444627744,837.7293523110105
26-Aug-05,10397.29,10462.33528487529,65.04528487528842,2115.444542253712
25-Aug-05,10450.63,10459.80982558011,9.179825580111356,42.134598840633394
24-Aug-05,10434.87,10532.276602553578,97.40660255357761,4744.023110515316
23-Aug-05,10519.58,10561.026992082843,41.44699208284328,858.9265763576368
22-Aug-05,10569.89,10553.13033276856,16.75966723143938,140.44322285429146
19-Aug-05,10559.23,10553.091709427546,6.138290572453116,18.8393055759334
18-Aug-05,10554.92,10554.43696542948,0.48303457051952137,0.11666119815848923
17-Aug-05,10550.71,10539.969214410346,10.74078558965266,57.68223754144512
16-Aug-05,10513.45,10618.15353915274,104.70353915273881,5481.415555554555
15-Aug-05,10634.38,10612.446409427179,21.93359057282032,240.54119770805625
12-Aug-05,10600.30,10666.246095766239,65.94609576623952,2174.443773405017
11-Aug-05,10685.89,10598.92117712096,86.96882287904009,3781.7880764829233
10-Aug-05,10594.41,10604.433249499913,10.023249499912708,50.23276526875018
9-Aug-05,10615.67,10564.926866040858,50.74313395914214,1287.4328219977222
8-Aug-05,10536.93,10585.208608132069,48.27860813206826,1165.4120015849037
5-Aug-05,10558.03,10625.428835578838,67.39883557883695,2271.301518691549
4-Aug-05,10610.10,10685.912922573927,75.8129225739267,2873.7996146001024
3-Aug-05,10697.59,10682.403810381691,15.186189618309072,115.31017756161913
2-Aug-05,10683.74,10644.520327629942,39.219672370058106,769.0913504073496
1-Aug-05,10623.15,10662.343661461295,39.19366146129505,768.0715493713025
29-Jul-05,10640.91,10703.42092296137,62.51092296136994,1953.807744741164
28-Jul-05,10705.55,10640.444038372694,65.10596162730508,2119.3931197080606
